,set_num,name,year,theme_id,num_parts
4358,4720-1,Knockturn Alley,2003,247,211
4359,4721-1,Hogwarts Classroom,2001,251,75
4360,4722-1,Gryffindor,2001,251,70
4361,4723-1,Diagon Alley Shops,2001,251,85
4362,4726-1,Quidditch Practice,2002,247,131
4363,4727-1,Aragog in the Dark Forest,2002,247,183
4364,4728-1,Escape from Privet Drive,2002,247,282
4365,4729-1,Dumbledore's Office,2002,247,451
4366,4730-1,Chamber of Secrets,2002,247,597
4367,4731-1,Dobby's Release,2002,247,71
4368,4733-1,The Dueling Club,2002,247,133
4369,4735-1,Slytherin,2002,247,93
4370,4736-1,Freeing Dobby,2010,246,73
4371,4737-1,Quidditch Match,2010,246,153
4372,4738-1,Hagrid's Hut (3rd edition),2010,246,442
4373,4741-1,Blacktron Super Vehicle (Value 3-Pack),1993,129,4
4374,4742-1,Chill Speeder,2004,306,57
4375,4743-1,Ice Blade,2004,306,103
4376,4744-1,Tundra Tracker,2004,306,140
4377,4745-1,Blue Eagle vs. Snow Crawler,2004,306,257
4378,4746-1,Mobile Command Center,2004,306,425
4379,4748-1,Ogel's Mountain Fortress,2004,306,413
4380,4750-1,Draco's Encounter with Buckbeak,2004,250,37
4381,4751-1,Harry and the Marauder's Map,2004,250,108
4382,4752-1,Professor Lupin's Classroom,2004,250,158
4383,4753-1,Sirius Black's Escape,2004,250,192
4384,4754-1,Hagrid's Hut (2nd edition),2004,250,296
4385,4755-1,Knight Bus,2004,250,244
4386,4756-1,Shrieking Shack,2004,250,450
4387,4757-1,Hogwarts Castle (2nd edition),2004,250,902
4388,4758-1,Hogwarts Express (2nd edition),2004,246,368
4389,4759-1,Three Christmas Decorations - Santa Tree and Snowman,2004,227,3
4390,4762-1,Rescue from the Merpeople,2005,248,177
4391,4766-1,Graveyard Duel,2005,248,551
4392,4767-1,Harry and the Hungarian Horntail,2005,248,265
4393,4768-1,The Durmstrang Ship,2005,248,552
4394,4768-2,The Durmstrang Ship with Bonus Mini - Figures (Target exclusive),2005,248,544
4395,4770-1,Blizzard Blaster,2004,306,303
4396,4774-1,Scorpion Orb Launcher,2004,306,223
4397,4778-1,Desert Biplane,2005,106,108
4398,4780-1,Box of Bricks,2005,48,500
4399,4781-1,Box of Bricks,2005,48,300
4400,4782-1,Box of Bricks,2005,48,200
4401,4782-2,Creator 200 Piece Box of Bricks - Individual Retail Version,2005,48,200
4402,4788-1,Ogel Mutant Ray,2002,305,68
4403,4789-1,Alpha Team Aquatic Mech,2002,305,166
4404,4790-1,Alpha Team Robot Diver,2002,305,32
4405,4791-1,Alpha Team Sub-Surface Scooter,2002,305,42
4406,4792-1,Alpha Team Navigator and ROV,2002,305,93
4407,4793-1,Ogel Sub Shark,2002,305,114
4408,4794-1,Alpha Team Command Sub,2002,305,188
4409,4795-1,Ogel Underwater Base and AT Sub,2002,305,478
4410,4796-1,Ogel Mutant Squid,2002,305,62
4411,4797-1,Ogel Mutant Killer Whale,2002,305,61
4412,4798-1,Evil Ogel Attack,2002,305,21
4413,4799-1,Ogel Drone Octopus,2002,305,18
4414,4800-1,Jet Sub,2002,305,23
4416,4801-1,Defense Archer,2000,197,15
4419,4805-1,Ninja Knights,1999,434,31
4421,4806-1,Axe Cart,2000,197,28
4423,4807-1,Fire Attack,2000,197,24
4424,4810-1,Blue Creator Bucket,2001,37,256
4425,4811-1,Defense Archer,2000,197,15
4430,4816-1,Knight's Catapult,2000,197,50
4431,4817-1,Dungeon,2000,197,39
4432,4818-1,Dragon Rider,2000,197,15
4433,4819-1,Rebel Chariot,2000,197,49
4434,4820-1,Princess' Palace,2005,504,71
4437,4828-1,LEGO Princess Royal Stables,2007,504,45
4441,4837-1,Mini Trains,2008,22,73
4442,4838-1,Mini Vehicles,2008,22,79
4443,4840-1,The Burrow,2010,246,572
4444,4841-1,Hogwarts Express (3rd edition),2010,246,646
4445,4842-1,Hogwarts Castle [Fourth Edition],2010,246,1290
4446,4850-1,Spider-Man's First Chase,2003,488,190
4448,4851-1,The Origins,2003,488,219
4450,4852-1,The Final Showdown,2003,488,359
4451,4853-1,Spider-Man's Street Chase,2004,488,81
4452,4854-1,Doc Ock's Bank Robbery,2004,488,173
4453,4855-1,Spider-Man's Train Rescue,2004,488,298
4454,4856-1,Doc Ock's Hideout,2004,488,485
4455,4857-1,Doc Ock's Fusion Lab,2004,488,237
4456,4858-1,Doc Ock's Crime Spree,2004,288,57
4457,4860-1,Doc Ock's Cafe Attack,2004,288,132
4461,4868-1,Rahaga Gaaki,2005,342,28
4462,4869-1,Rahaga Pouks,2005,342,28
4463,4870-1,Rahaga Kualus,2005,342,28
4466,4875-1,Groovy Friends Gems,2005,500,13
4467,4876-1,Fun Friends Hair Bands,2005,500,22
4468,4877-1,Rahaga Norik,2005,342,28
4469,4878-1,Rahaga Bomonga,2005,342,28
4470,4879-1,Rahaga Iruini,2005,342,28
4472,4881-1,Robo Platoon,2005,204,219
4473,4882-1,Speed Wings,2004,204,162
4474,4882-2,Speed Wings - ANA version,2004,204,163
4475,4883-1,Gear Grinders,2005,204,279
4476,4884-1,Wild Hunters,2005,204,630
4477,4886-1,Building Bonanza,2004,205,667
4478,4888-1,Ocean Odyssey,2005,204,623
4480,4891-1,Highway Haulers,2006,38,210
4481,4892-1,Prehistoric Power,2006,40,380
4482,4893-1,Revvin' Riders,2006,41,362
4483,4894-1,Mythical Creatures,2006,40,588
4484,4895-1,Motion Power,2006,42,613
4485,4896-1,Roaring Roadsters,2006,38,931
4486,4897-1,Police Trike,2008,61,24
4487,4898-1,Coast Guard Boat,2008,55,35
4488,4899-1,Farmer & Tractor,2009,57,28
4489,4900-1,Fire Helicopter,2008,58,30
4492,4903-1,Lion,2005,204,42
4493,4904-1,Elephant (Life cereal promotion),2005,204,34
4494,4905-1,Giraffe,2005,204,37
4495,4906-1,Helicopter,2005,24,16
4496,4910-1,Hover Scout,1999,442,40
4498,4911-1,Designer Set,2005,22,37
4500,4912-1,Police Jet Ski,2005,61,22
4501,4914-1,Fire Chief's Car,2005,58,31
4502,4915-1,Mini Construction,2007,26,68
4503,4915-1-b1,Loader Trailer,2007,26,0
4504,4915-1-b2,Fork Lift,2007,26,0
4505,4916-1,Mini Animals,2007,31,77
4506,4917-1,Mini Robots,2007,32,77
4507,4918-1,Mini Flyers,2007,24,76
4508,4919-1,Blue Tub,2005,37,1500
4509,4920-1,Rapid Rider,1999,442,39
4512,4924-1,Advent Calendar 2004 Creator,2004,214,24
4513,4924-10,Advent Calendar 2004 Creator (Day  9) Skiing Elf,2004,223,16
4514,4924-11,Advent Calendar 2004 Creator (Day 10) Sledding Santa,2004,223,14
4515,4924-12,Advent Calendar 2004 Creator (Day 11) Goose,2004,223,14
4516,4924-13,Advent Calendar 2004 Creator (Day 12) Green Present,2004,223,7
4517,4924-14,Advent Calendar 2004 Creator (Day 13) Santa Ornament,2004,223,12
4518,4924-15,Advent Calendar 2004 Creator (Day 14) Helicopter,2004,223,13
4519,4924-16,Advent Calendar 2004 Creator (Day 15) Reindeer,2004,223,9
4520,4924-17,Advent Calendar 2004 Creator (Day 16) Elf Girl,2004,223,14
4521,4924-18,Advent Calendar 2004 Creator (Day 17) Speedboat,2004,223,13
4522,4924-19,Advent Calendar 2004 Creator (Day 18) Racing Car,2004,223,23
4523,4924-2,Advent Calendar 2004 Creator (Day 1) Elf Ornament,2004,223,15
4524,4924-20,Advent Calendar 2004 Creator (Day 19) Snowman,2004,223,13
4525,4924-21,Advent Calendar 2004 Creator (Day 20) Leaf Ornament,2004,223,18
4526,4924-22,Advent Calendar 2004 Creator (Day 21) Santa,2004,223,13
4527,4924-23,Advent Calendar 2004 Creator (Day 22) Sailing Ship,2004,223,16
4528,4924-24,Advent Calendar 2004 Creator (Day 23) Tree,2004,223,12
4529,4924-25,Advent Calendar 2004 Creator (Day 24) Air Boat,2004,223,9
4530,4924-3,Advent Calendar 2004 Creator (Day  2) Plane,2004,223,13
4531,4924-4,Advent Calendar 2004 Creator (Day  3) Parrot,2004,223,13
4532,4924-5,Advent Calendar 2004 Creator (Day  4) Robot,2004,223,19
4533,4924-6,Advent Calendar 2004 Creator (Day  5) Blue Present,2004,223,7
4534,4924-7,Advent Calendar 2004 Creator (Day  6) Ship,2004,223,19
4535,4924-8,Advent Calendar 2004 Creator (Day 7) Angel Ornament,2004,223,17
4536,4924-9,Advent Calendar 2004 Creator (Day  8) Van,2004,223,16
4537,4930-1,Rock Raiders,1999,442,48
4541,4933-1,Street Sweeper,2007,63,14
4542,4936-1,Medic and Patient,2007,60,18
4543,4937-1,Life Guard - Quick Magic Box Promotional,2007,55,38
4544,4938-1,Fireman's Car,2007,58,28
4545,4939-1,Cool Cars,2007,38,206
4546,4940-1,Granite Grinder,1999,442,109
4548,4941-1,Plastic Figure - RASCUS (Nestle Promotional),2005,198,3
4550,4942-1,Plastic Figure - Dark Knight (Nestle Promotional),2005,198,3
4551,4943-1,Plastic Figure - Lord VLADEK (Nestle Promotional),2005,198,3
4552,4944-1,Plastic Figure - Sir JAYKO (Nestle Promotional),2005,198,3
4553,4945-1,Plastic Figure - Sir SANTIS (Nestle Promotional),2005,198,3
4554,4946-1,Plastic Figure - Sir DANJU (Nestle Promotional),2005,198,3
4555,4947-1,Yellow and Black Racer,2006,120,28
4556,4948-1,Black and Red Racer,2006,120,22
4557,4949-1,Blue and Yellow Racer,2006,120,24
4558,4950-1,Loader - Dozer,1999,442,90
4559,4953-1,Fast Flyers,2007,42,305
4560,4954-1,Model Town House,2007,43,1174
4561,4955-1,Big Rig,2007,39,550
4562,4956-1,House,2007,43,731
4563,4957-1,Ferris Wheel,2007,44,1066
4564,4958-1,Monster Dino,2007,40,792
4565,4959-1,The Loader-Dozer,1999,442,90
4566,4962-1,Baby Zoo,2006,504,21
4567,4963-1,Police Patrol,2006,504,5
4568,4966-1,Doll's House,2006,504,90
4569,4970-1,Chrome Crusher,1999,442,168
4571,4980-1,Tunnel Transport,1999,442,351
4572,4981-1,The Chum Bucket,2007,272,336
4573,4982-1,Mrs. Puff's Boating School,2007,272,394
4574,4986-1,Duplo Digger,2007,504,19
4575,4987-1,Gravel Pit,2007,504,40
4576,4990-1,Rock Raiders HQ,1999,442,414
4577,4991-1,Police Helicopter,2007,61,26
4578,4992-1,Fire Boat,2007,58,23
4579,4993-1,Cool Convertible,2008,39,648
4580,4994-1,Fierce Creatures,2008,40,193
4581,4995-1,Cargo Copter,2008,45,272
4582,4996-1,Beach House,2008,43,522
4583,4997-1,Transport Ferry,2008,46,1279
4584,4998-1,Stegosaurus,2008,40,730
4585,4999-1,Vestas Windmill,2008,50,809
4685,5002887-1,The LEGO® Book,2009,497,0
4832,5008-1,Brick Separator,1990,443,1
4833,5009-1,"Building Plate 16 x 32, Yellow",1990,443,1
4835,5010-1,"Building Plate 16 x 32, Green",1990,443,1
4836,5011-1,9V Basic Motor,1992,443,1
4837,5012-1,Soccer Player with Goal,2003,462,11
4839,5013-1,Basketball,2003,459,25
4840,5014-1,Slammer,2003,461,28
4841,5015-1,Skateboard Bill,2003,460,17
4842,5016-1,Basketball Promotional Set,2003,459,17
4843,5017-1,Hockey Promotional Set,2003,461,36
4844,5018-1,Gravity Games Promotional Set,2003,460,17
4846,5030-1,Signs for Use with Lighting Bricks 9V,1992,443,16
4861,5042-1,"Space Light and Radar Plates, Disks, Cones",1991,452,50
4862,5043-1,"Mini Antennas, Control Sticks and Antennas",1991,443,26
4863,5044-1,"Plateau, Approach for Harbour",1991,443,3
4864,5045-1,"Magnets, Magnet Holders",1991,443,12
4865,5046-1,"Hub, Tire and Wheel Suspension",1991,443,10
4866,5047-1,"Hinges, Couplings, Turntables",1993,443,30
4867,5048-1,Town Accessories,1993,454,36
4868,5049-1,Transparent Windows and Bricks,1993,443,8
4869,5050-1,Plane Accessories,1993,443,27
4870,5051-1,"Windscreens, Seats, Steering Wheel",1993,443,14
4871,5052-1,"Antennas, Control Sticks",1993,443,39
4872,5053-1,"Small Plates with Tool Holders, Disks, Cones",1993,443,76
4873,5054-1,Decorated Elements,1993,443,28
4874,5055-1,Magnets and Magnet Holders,1993,443,12
4875,5056-1,Space Elements,1993,452,37
4876,5057-1,Space Accessories,1993,452,27
4877,5058-1,Pirate Accessories,1993,449,32
4878,5059-1,Castle Equipment,1993,447,34
4879,5060-1,Cannons,1993,443,16
4898,5078-1,Crane Accessories,1993,443,15
4900,50799-1,Knights' Kingdom Adventure Box,2005,198,3
4908,5086-1,12V Motor (old),1993,443,1
4910,5099-1,Pneumatic Valves,1991,453,1
4920,5107-1,Pneumatic Pump 2 Cylinder,1991,453,1
4923,5110-1,Pneumatic Value Pack,1990,453,4
4925,5111-1,"9V Motor Wire, 128cm",1990,453,1
4928,5114-1,Extra 9 Volt Motor,1991,453,1
4929,5115-1,9V Battery Box,1992,453,1
4930,5116-1,Pneumatic Cylinder 1.25,1997,453,1
4931,5117-1,Compressor Pump,1997,453,7
4932,5118-1,TECHNIC Cables,1995,453,35
4933,5119-1,Micro Motor,1996,453,4
4934,5120-1,Polarity Switch,1993,453,2
4935,5121-1,Decorated Elements,1994,443,30
4936,5122-1,Pirate Accessories,1994,449,29
4937,5124-1,Wheels and Bearings,1994,443,28
4938,5125-1,Spaceport Accessories,1995,454,35
4939,5126-1,Crane and Digger Accessories,1995,443,18
4940,5127-1,Antennas and Control Sticks,1995,443,37
4941,5128-1,"Transparent Plates, Bricks, Toolholders",1996,443,80
4942,5129-1,Space Accessories,1996,452,22
4943,5130-1,"Windows, Seats, Steering Wheels",1996,443,14
4944,5131-1,"Hinges, Couplings, Turntables",1996,443,30
4945,5132-1,"Wheels, Bearings and Suspension",1995,443,32
4946,5133-1,Town Accessories,1996,454,47
4947,5134-1,Cannons and Wheels,1995,443,28
4948,5135-1,Castle Accessories,1995,447,34
4949,5136-1,Belville Accessories,1995,446,10
4950,5137-1,Town Accessories,1994,454,44
4951,5138-1,Castle Accessories,1994,447,39
4952,5139-1,Cannons with Wheels,1994,443,28
4963,5150-1,Pirate Elements,1990,449,35
4964,515-1,Basic Building Set,1990,467,115
4967,5153-1,Plane Accessories,1991,443,23
4968,5154-1,Decorated Elements,1991,443,26
4969,5155-1,Space Jets and Wings,1991,443,19
4970,5156-1,Transparent Bricks,1991,443,17
4971,5157-1,Town and Space Equipment,1991,443,32
4972,5158-1,"T-Junction, Circle Plates",1990,454,2
4973,5159-1,Straight Runways,1990,454,2
4974,5160-1,Aquazone Accessories,1995,445,21
4978,5164-1,"Hinges, Turntables and Couplings",1991,443,20
4979,5165-1,"Hinges, Couplings and Tilting Bearings",1991,443,32
4980,5166-1,"Lampholders, Plates with Holder",1991,443,18
5034,5201-1,Angle Pieces,1997,453,20
5041,5202-1,Angle Beams,1997,453,8
5043,5203-1,Silver Wheels,1999,453,4
5045,5204-1,Cyber Slam Accessories,1999,453,11
5047,5205-1,Pulleys and Rubber Belts,1999,453,14
5049,5206-1,Speed Computer,2000,19,19
5053,5210-1,Elastic Bands,1997,453,1
5061,5215-1,"Bricks Assorted, Green",1999,443,62
5062,5216-1,"Roof Bricks Assorted, Black",1999,443,57
5063,5217-1,Black Plates Assorted,1999,443,42
5064,5218-1,Pneumatic Pack,2000,19,152
5066,5219-1,Wheel Pack,2000,19,28
5067,5220-1,Styling Pack,2000,19,220
5069,5221-1,Motor Pack,2000,19,55
5070,5222-1,Chassis Pack,2000,19,137
5071,5223-1,Wind-up Motor,2001,19,41
5072,5225-1,9v Motor with gear reduction,1998,453,1
5073,5226-1,Cross Axles,1998,453,18
5074,5227-1,Fiber Optic Cables,2000,453,8
5075,5228-1,Small Beams and Plates,1997,453,26
5076,5229-1,Gears & Differentials,1997,453,23
5080,5233-2,Small Beams and Plates with holes,1993,453,26
5082,5235-1,Large Beams with Holes,1993,453,10
5093,5245-1,"Differential Gears / Universal Joint, Differential Housing and Wheels",1994,453,6
5099,525-1,Basic Building Set,1990,467,185
5101,5252-1,Large Shock Absorbers,1993,453,2
5116,5267-1,Cross Axles & Extensions,1993,453,16
5117,5268-1,Small Tires,1995,453,8
5118,5269-1,"Liftarms & Triangles / Liftarms, Triangles etc.",1995,453,12
5121,5271-1,White Hubs & Tires / 49.6 mm Tyres & Hubs,1991,453,4
5122,5272-1,Cylinder Motor,1991,453,9
5123,5273-1,Tires,1992,453,4
5124,5274-1,"8 Tires / Tyres (4x24, 4x 30 mm) w/hubs",1992,453,16
5125,5275-1,Toggle Joints and Connectors,1993,453,48
5126,5276-1,"Gear Wheels Etc. / Gear Wheels, Worm Gears, Universal Joints and Gear Racks",1993,453,23
5127,5277-1,Pulleys & V-Belts,1993,453,12
5128,5278-1,TECHNIC Chainlinks,1994,453,35
5129,5279-1,"Plates, Gear Racks",1993,453,16
5130,5280-1,"Liftarms & Triangles / Liftarms, Triangles",1995,453,10
5131,5281-1,Balloon Tires Medium,1994,453,4
5132,5282-1,Balloon Tires Large,1994,453,4
5133,5283-1,Balloon Tires Small,1994,453,4
5134,5284-1,Loading Grabs,1996,453,3
5135,5285-1,2 Large Shock Absorbers / Large Shock Absorbers,1994,453,2
5136,5286-1,Toggle Joints & Connectors,1994,453,64
5137,5287-1,"Plates & Gear Racks / Plates, Gear Racks etc.",1995,453,18
5138,5288-1,Worm Gear Boxes,1995,453,12
5139,5289-1,Toggle Joints & Connectors,1996,453,64
5140,5290-1,Plates & Gear Racks,1996,453,16
5141,5291-1,Liftarms & Triangles,1996,453,12
5142,5292-1,LEGO TECHNIC Storage Case,1996,453,1
5143,5293-1,9V Battery Box,1996,453,1
5144,5294-1,"Toggle Joints & Connectors / Pegs, Bushings, & Couplers",1998,453,60
5145,5295-1,Racks & Pivots,1998,453,12
5147,5300-1,Electric Train Motor,1991,456,3
5149,5301-1,Wagon Plate 6 x 28,1992,456,1
5150,5302-1,"Bogieplates, Black",1992,456,2
5151,5303-1,"Buffers, Magnets & Couplers",1992,456,6
5152,5304-1,Wheelsets,1992,456,2
5153,5305-1,Connection Wire,1992,456,1
5154,5306-1,Plates 2x2 with Wire 9 V 26 cm,1992,453,1
5155,5307-1,Head Light Brick,1992,456,3
5156,5308-1,Head Light Brick,1994,456,3
5157,5309-1,"Wagon Plate, Red (6 x 28)",1996,456,1
5158,5310-1,Lighting Brick,1996,456,4
5159,5311-1,9V Wires (25.6 cm),1996,1,1
5160,5313-1,Space Port Accessories,1999,454,16
5161,5314-1,RES-Q Equipment (Tools),1999,454,31
5162,5315-1,Connectors,1999,443,60
5163,5316-1,Transparent Elements,1999,443,60
5164,5317-1,Wild West Accessories,1999,457,48
5165,5318-1,Head Wear,1999,443,26
5166,5319-1,Decorated Elements,1999,454,19
5167,5320-1,"Plates, Small",1999,443,66
5168,5321-1,Large Plates,1999,443,10
5170,535-1,Basic Building Set,1990,467,349
5171,5369-1,Creator Tub,2005,37,700
5172,5370-1,Large Make and Create Bucket with Special LEGO Bonus Bricks,2005,37,2
5173,5370a-1,Large Make and Create Bucket with Special LEGO Bonus Bricks (Bucket and its contents only),2005,37,500
5174,5370b-1,Large Make and Create Bucket with Special LEGO Bonus Bricks (Bonus box and its contents only),2005,48,201
5176,5372-1,Skeleton Chariot,2008,193,25
5177,5373-1,Knight & Catapult,2008,193,24
5178,5378-1,Hogwarts Castle (3rd edition),2007,249,904
5179,5380-1,Duplo Large Brick Box,2007,504,71
5180,5380-2,Duplo Large Brick Box - Green Plate,2008,505,71
5181,5381-1,Adventurer's Accessories,1998,444,27
5182,5382-1,Aquazone Accessories,1998,445,19
5183,5383-1,Castle Accessories,1998,447,36
5184,5384-1,Space Accessories,1998,452,19
5199,5386-1,Antennas and Control Sticks,1998,443,38
5200,5387-1,Belville Beach Accessories,1998,446,11
5201,5388-1,"Hinges, Couplings and Turntables",1998,443,29
5202,5389-1,Divers' Accessories,1998,454,37
5203,5390-1,Crane and Digger Accessories,1998,454,14
5204,5391-1,9V Battery Box,1997,443,1
5205,5392-1,Wild West Accessories,1997,457,37
5206,5393-1,Headgear (Hats and Hair),1997,454,31
5207,5394-1,Horses and Saddles,1997,443,12
5208,5395-1,Belville Hospital Accessories,1996,446,4
5209,5396-1,Transparent Windows and Bricks,1996,443,8
5210,5397-1,Magnets and Magnet Holders,1996,443,12
5211,5398-1,Decorated Elements,1996,443,43
5212,5399-1,Fairy Tale Accessories,1999,446,25
5214,5400-1,Bathroom Accessories,1997,451,13
5216,5401-1,Kitchen Accessories,1997,451,14
5218,5402-1,Floor Plate 1/2,1997,451,1
5220,5403-1,Floor Plate 1/1,1997,451,1
5221,5404-1,House,1997,451,28
5222,5405-1,Floor Plate,1998,451,1
5223,54-1,UFO Action Pack,1997,144,3
5225,5413-1,Beauty Set,1999,451,25
5226,5414-1,Kitchen Set,1999,451,24
5227,5415-1,Garden Set,1999,451,18
5228,5416-1,Brick Box,2007,504,34
5229,5416-2,Brick Box,2009,505,33
5230,5417-1,Duplo Deluxe Brick Box,2007,505,95
5232,5421-1,Andrea,1997,451,1
5234,545-1,Build-N-Store Chest,1990,467,423
5237,5475-1,Girls Fantasy Bucket,2006,37,191
5238,5477-1,LEGO® Classic House Building,2006,37,233
5239,5482-1,Ultimate LEGO House Building Set,2006,37,674
5240,5483-1,"Ready, Steady Build, and Race",2006,37,692
5241,5487-1,Fun with LEGO Bricks,2009,37,700
5242,5489-1,Ultimate LEGO Vehicle Building Set,2009,37,676
5243,5490-1,XXL 250 Canister,2006,505,250
5244,5491-1,XXL 2000,2006,37,2000
5245,5493-1,Emergency Rescue Box,2006,37,705
5246,55001-1,LEGO Universe Rocket,2010,560,56
5249,5506-1,LEGO Duplo Building Set-71 pieces,2010,505,71
5250,5507-1,Duplo Deluxe Brick Box,2010,504,102
5251,5508-1,Deluxe Brick Box,2010,37,704
5252,5509-1,Duplo Basic Bricks,2010,505,45
5255,5512-1,LEGO XXL Box,2010,22,1600
5256,5515-1,Fun Building with LEGO Bricks,2007,37,240
5257,5517-1,XXL 1800,2007,37,1800
5258,5519-1,Creator Bucket,2007,37,485
5260,5521-1,Sea Jet,1993,278,400
5261,5522-1,LEGO Golden Anniversary Set,2008,37,700
5262,5524-1,Airport,2005,397,606
5263,5525-1,Amusement Park,2005,397,1339
5264,5526-1,Skyline,2005,397,2792
5265,5528-1,Red Cannister,2007,37,700
5266,5529-1,LEGO Basic Bricks,2010,37,326
5267,5529-2,"LEGO Basic Bricks, Limited Edition",2010,37,326
5269,5531-1,Police Motorcycle,2005,61,18
5270,5532-1,Fire Car,2005,58,32
5271,5533-1,Red Fury,1999,278,394
5272,5537-1,Limited Edition [Blue Tub],2007,37,683
5273,5538-1,Creative Bucket,2009,505,75
5274,5539-1,Creative Bucket,2009,37,480
5277,5541-1,Blue Fury,1995,278,420
5278,5542-1,Black Thunder,1998,278,482
5279,5549-1,LEGO Building Fun,2010,37,651
5280,5550-1,Custom Rally Van,1991,278,524
5283,5560-1,Large Pink Brick Box,2009,37,398
5285,5561-1,Big Foot 4x4,1997,278,760
5286,5563-1,Racing Truck,1999,278,788
5288,5571-1,Giant Truck,1996,278,1746
5289,5573-1,LEGO Build & Play [Blue Tub],2008,37,646
5290,5573-2,LEGO Build & Play (Red Tub),2009,37,644
5291,5574-1,Lego Box,2008,48,280
5292,5576-1,Basic Bricks -- Medium,2008,48,378
5293,5578-1,Basic Bricks -- Large,2008,48,500
5296,5581-1,Magic Flash,1993,278,786
5297,5582-1,Ultimate Town Building Set,2008,37,697
5298,5584-1,Fun with Wheels,2008,37,648
5299,5585-1,Pink Brick Box,2008,37,216
5300,5587-1,Basic Bricks with Fun Figures,2009,48,390
5301,5589-1,Giant Box,2009,37,1600
5302,5590-1,Whirl and Wheel Super Truck,1990,278,1063
5303,5591-1,Mach II Red Bird Rig,1994,278,1172
5304,5595-1,DUPLO Town Airport,2009,504,57
5305,5599-1,Radio Control Racer,1998,117,294
5306,5600-1,Radio Control Racer,1998,117,297
